clave_municipio,entidad,mpio,hogremjefmuj2015,popnoafmed2015,popden2020,crimen_2018,crimen_2019,tasa_covid
30159,Veracruz de Ignacio de la Llave,Tehuipango,1610.2,502.6,267.441,15.46,15.28,7.335
30160,Veracruz de Ignacio de la Llave,Alamo Temapache,2200.4,1952,94.295,21.06,17.31,45.123
30161,Veracruz de Ignacio de la Llave,Tempoal,2558.7,980.7,23.136,5.48,8.19,40.096
30162,Veracruz de Ignacio de la Llave,Tenampa,2703.3,1253.6,92.246,14.38,0,15.535
30163,Veracruz de Ignacio de la Llave,Tenochtitlan,2339.7,1083.1,61.239,0,0,12.903
30164,Veracruz de Ignacio de la Llave,Teocelo,2879,1099.5,312.284,22.89,17.06,63.814
30165,Veracruz de Ignacio de la Llave,Tepatlaxco,1588.3,1272.4,89.698,0,11.24,7.876
30166,Veracruz de Ignacio de la Llave,Tepetlan,1609.9,899.9,112.098,10.61,10.55,16.754
30167,Veracruz de Ignacio de la Llave,Tepetzintla,2535.1,2039.9,59.524,6.95,0,23.354
30168,Veracruz de Ignacio de la Llave,Tequila,2159.7,1230.5,218.198,0,6,28.181
30169,Veracruz de Ignacio de la Llave,Jose Azueta,2793.4,1057.9,38.779,0,27.35,126.162
30170,Veracruz de Ignacio de la Llave,Texcatepec,1961.1,1435.9,70.377,26.19,34.57,11.278
30171,Veracruz de Ignacio de la Llave,Texhuacan,2208.6,2007.9,169.453,0,0,19.538
30172,Veracruz de Ignacio de la Llave,Texistepec,2765.5,2228.2,32.383,31.58,22.39,23.397
30173,Veracruz de Ignacio de la Llave,Tezonapa,2593.8,1274.1,155.376,26.45,17.51,19.196
30174,Veracruz de Ignacio de la Llave,Tierra Blanca,3156.4,2189.3,70.1,12.7,29.12,115.783
30175,Veracruz de Ignacio de la Llave,Tihuatlan,2830.1,2895.4,111.947,16.32,16.21,104.886
30176,Veracruz de Ignacio de la Llave,Tlacojalpan,3206.5,1548.6,49.168,41.61,41.46,63.682
30177,Veracruz de Ignacio de la Llave,Tlacolulan,1902.7,1574.7,85.044,0,0,22.833
30178,Veracruz de Ignacio de la Llave,Tlacotalpan,3629.6,1113.2,19.951,37.77,0,97.727
30179,Veracruz de Ignacio de la Llave,Tlacotepec de Mejia,2119.5,2319.3,47.337,0,0,24.062
30180,Veracruz de Ignacio de la Llave,Tlachichilco,2164.6,540.8,37.431,0,33.49,9.048
30181,Veracruz de Ignacio de la Llave,Tlalixcoyan,3542,1277.7,38.776,2.58,0,53.639
30182,Veracruz de Ignacio de la Llave,Tlalnelhuayocan,2645.2,2638,664.324,0,5.29,50.589
30183,Veracruz de Ignacio de la Llave,Tlapacoyan,3210.4,2541.7,431.321,28.91,15.94,63.761
30184,Veracruz de Ignacio de la Llave,Tlaquilpa,2858,413.8,135.839,0,0,11.201
30185,Veracruz de Ignacio de la Llave,Tlilapan,3242.3,1801.1,232.134,0,0,171.920
30186,Veracruz de Ignacio de la Llave,Tomatlan,2383.4,2774.8,229.936,27.43,0,76.440
30187,Veracruz de Ignacio de la Llave,Tonayan,1918.6,1257.5,82.5,0,0,14.998
30188,Veracruz de Ignacio de la Llave,Totutla,2000.9,2079.4,213.61,11.24,33.45,14.749
30189,Veracruz de Ignacio de la Llave,Tuxpan,2715.1,2365.6,145.588,11.73,11.66,199.867
30190,Veracruz de Ignacio de la Llave,Tuxtilla,3039.3,384.4,13.393,0,45.54,156.913
30191,Veracruz de Ignacio de la Llave,Ursulo Galvan,3553.7,1527.1,201.049,9.72,19.38,179.506
30192,Veracruz de Ignacio de la Llave,Vega de Alatorre,3253.8,2203.7,64.986,9.71,14.5,60.509
30193,Veracruz de Ignacio de la Llave,Veracruz,3806.4,2534.9,2519.539,5.02,8.82,376.668
30194,Veracruz de Ignacio de la Llave,Villa Aldama,1781.3,1247.4,158.127,8.45,16.73,41.109
30195,Veracruz de Ignacio de la Llave,Xoxocotla,2049.4,471.9,93.207,0,0,1.759
30196,Veracruz de Ignacio de la Llave,Yanga,3368.4,2334,174.144,47.26,20.88,129.076
30197,Veracruz de Ignacio de la Llave,Yecuatla,2638.9,1577.5,82.572,8.69,25.98,13.547
30198,Veracruz de Ignacio de la Llave,Zacualpan,2980.3,1527.7,30.911,14.42,43.03,10.624
30199,Veracruz de Ignacio de la Llave,Zaragoza,2052.4,1620.6,289.513,16.91,0,24.403
30200,Veracruz de Ignacio de la Llave,Zentla,1861.5,1851.7,52.203,7.71,0,6.403
30201,Veracruz de Ignacio de la Llave,Zongolica,2266.3,2639.8,129.652,11.12,4.41,84.237
30202,Veracruz de Ignacio de la Llave,Zontecomatlan de Lopez y Fuentes,2338.7,1028.7,67.702,13.75,13.65,4.588
30203,Veracruz de Ignacio de la Llave,Zozocolco de Hidalgo,1952.7,2321.2,136.89,35.25,14.01,9.549
30204,Veracruz de Ignacio de la Llave,Agua Dulce,3473.9,1570.1,118.809,49.25,53.02,87.411
30205,Veracruz de Ignacio de la Llave,El Higo,2608.5,984.7,50.034,30.16,20.03,139.806
30206,Veracruz de Ignacio de la Llave,Nanchital de Lazaro Cardenas del Rio,2996.7,1048,968.405,49.08,31.36,140.317
30207,Veracruz de Ignacio de la Llave,Tres Valles,3339.6,2182.5,82.297,4.19,12.51,149.655
30208,Veracruz de Ignacio de la Llave,Carlos A. Carrillo,3297.9,907.4,95.39,16.77,8.36,162.364
30209,Veracruz de Ignacio de la Llave,Tatahuicapan de Juarez,2595.9,961.3,51.011,6.11,12.08,11.078
30210,Veracruz de Ignacio de la Llave,Uxpanapa,1717.6,1391.6,16.144,16.72,43.05,27.916
30211,Veracruz de Ignacio de la Llave,San Rafael,3152.4,2485.9,104.81,29.44,42.33,96.301
30212,Veracruz de Ignacio de la Llave,Santiago Sochiapan,2994.3,2600.7,32.892,11.97,41.26,10.640
31001,Yucatán,Abala,1942.8,1164.3,21.725,0,0,106.610
31002,Yucatán,Acanceh,2189.7,1451.6,47.472,0,0,289.822
31003,Yucatán,Akil,2009.4,1534.7,253.299,0,0,94.300
31004,Yucatán,Baca,2323.8,1342.3,52.146,0,0,154.543
31005,Yucatán,Bokoba,1698.1,680.1,44.68,0,0,183.057
31006,Yucatán,Buctzotz,2484.3,1366,16.79,0,0,255.230
31007,Yucatán,Cacalchen,2147,1564.2,97.781,0,0,92.688
31008,Yucatán,Calotmul,3634.8,528.6,10.924,0,0,48.521
31009,Yucatán,Cansahcab,2949.9,1146.3,30.402,0,0,130.156
31010,Yucatán,Cantamayec,1632.7,647.1,5.488,0,0,33.532
31011,Yucatán,Celestun,2613.7,1200.9,9.658,0,12.71,87.167
31012,Yucatán,Cenotillo,2667.2,877.5,6.081,0,0,95.374
31013,Yucatán,Conkal,2812.7,1279.1,289.93,9.76,0,319.569
31014,Yucatán,Cuncunul,0,470.7,5.433,0,0,527.842
31015,Yucatán,Cuzama,1710.5,1368.5,36.894,0,0,70.207
31016,Yucatán,Chacsinkin,1846.6,169.2,19.596,0,0,65.687
31017,Yucatán,Chankom,1562.5,619.7,33.957,0,0,173.611
31018,Yucatán,Chapab,2431.2,314,20.077,29.97,0,247.934
31019,Yucatán,Chemax,2546.5,554.5,37.851,0,2.62,80.513
31020,Yucatán,Chicxulub Pueblo,2569.6,1848.7,22.862,0,0,97.815
31021,Yucatán,Chichimila,3014.9,640.3,26.23,0,0,167.411
31022,Yucatán,Chikindzonot,837,379.3,12.374,0,0,83.183
31023,Yucatán,Chochola,1978.8,1313.2,48.825,0,0,100.592
31024,Yucatán,Chumayel,2331.7,668.1,70.522,0,0,131.429
31025,Yucatán,Dzan,2637.5,567.5,97.928,0,0,189.807
31026,Yucatán,Dzemul,2388.5,1248,32.224,0,0,175.835
31027,Yucatán,Dzidzantun,2600.8,753.4,42.146,0,0,92.405
31028,Yucatán,Dzilam de Bravo,1442.8,1709.2,12.162,0,0,51.867
31029,Yucatán,Dzilam Gonzalez,1549.6,699.3,11.439,0,15.79,48.907
31030,Yucatán,Dzitas,1983.2,771.9,8.805,26.43,0,250.372
31031,Yucatán,Dzoncauich,2600.3,237.6,7.936,0,0,52.817
31032,Yucatán,Espita,1902.9,553.2,33.767,11.62,5.73,123.699
31033,Yucatán,Halacho,1564.9,1135.9,31.634,4.72,4.67,72.155
31034,Yucatán,Hocaba,2148.1,840.9,79.633,0,0,75.677
31035,Yucatán,Hoctun,1996.3,1827.3,51.525,0,0,106.952
31036,Yucatán,Homun,2194.1,2161.7,41.939,0,0,86.134
31037,Yucatán,Huhi,2637.4,797.2,27.401,18.42,0,59.161
31038,Yucatán,Hunucma,2682.6,1853.1,58.65,0,2.82,294.067
31039,Yucatán,Ixil,2127.7,1166.2,31.216,0,0,86.560
31040,Yucatán,Izamal,2663.3,994,103.498,3.47,0,213.356
31041,Yucatán,Kanasin,2463,1622.4,1949.712,5.58,1.82,277.365
31042,Yucatán,Kantunil,3769,793.8,36.223,0,16.7,44.727
31043,Yucatán,Kaua,2477.4,1272.8,15.867,0,0,117.932
31044,Yucatán,Kinchil,1871.9,759.7,46.77,0,0,163.249
31045,Yucatán,Kopoma,2612.5,1343.9,10.272,0,0,117.388
31046,Yucatán,Mama,1821.4,887.9,28.051,0,0,100.860
31047,Yucatán,Mani,2061,385,69.72,0,16.59,78.320
31048,Yucatán,Maxcanu,1920.8,1129.1,18.164,4.17,4.12,270.437
31049,Yucatán,Mayapan,1181.3,1000,38.309,0,0,15.381
31050,Yucatán,Merida,3268.3,1707.1,1159.284,3.12,1.81,505.747
31051,Yucatán,Mococha,2840.6,1109.4,59.652,0,0,130.942
31052,Yucatán,Motul,2413.2,1735.6,127.03,0,0,226.365
31053,Yucatán,Muna,3323.8,1488.8,49.83,7.33,0,119.372
31054,Yucatán,Muxupip,2109.3,504.1,54.463,0,0,130.124
31055,Yucatán,Opichen,1288.6,1851.5,26.388,13.81,0,92.427
31056,Yucatán,Oxkutzcab,2612.1,1399.3,66.095,0,0,103.341
31057,Yucatán,Panaba,2414.9,613.4,9.853,0,12.52,124.788
31058,Yucatán,Peto,2961.6,643.6,18.188,0,0,149.848
31059,Yucatán,Progreso,2738.5,1170.1,243.752,3.29,0,315.212
31060,Yucatán,Quintana Roo,1796.6,2263.8,7.011,0,0,77.821
31061,Yucatán,Rio Lagartos,1533.7,574,15.953,0,0,299.134
31062,Yucatán,Sacalum,1576.5,890.2,24.123,0,0,149.312
31063,Yucatán,Samahil,2121.4,367.3,30.405,0,17.78,238.267
31064,Yucatán,Sanahcat,2293.6,345.6,30.984,0,0,65.610
31065,Yucatán,San Felipe,1969.9,359.9,3.111,0,0,656.371
31066,Yucatán,Santa Elena,2204.1,467,6.073,0,0,126.227
31067,Yucatán,Seye,2275.1,1748.3,53.903,0,0,107.143
31068,Yucatán,Sinanche,1907.3,628.2,24.362,0,0,115.487
31069,Yucatán,Sotuta,2886.9,1023.4,14.623,0,0,28.466
31070,Yucatán,Sucila,2609.8,602.3,15.463,0,23.05,283.064
31071,Yucatán,Sudzal,1982.6,391.8,4.461,0,52.93,98.630
31072,Yucatán,Suma,0,1657.2,46.894,0,0,183.393
31073,Yucatán,Tahdziu,1503.2,342.4,109.013,19.89,0,20.465
31074,Yucatán,Tahmek,1987.8,903.6,27.112,0,0,168.257
31075,Yucatán,Teabo,1687.2,738.8,26.426,0,0,153.605
31076,Yucatán,Tecoh,2276.3,985.3,39.67,5.56,5.49,83.551
31077,Yucatán,Tekal de Venegas,2071.8,1513.8,28.006,0,0,66.784
31078,Yucatán,Tekanto,2169,1547.8,79.218,0,0,88.911
31079,Yucatán,Tekax,2738.7,798.5,16.396,2.19,0,223.146
31080,Yucatán,Tekit,2495,989.1,50.159,0,0,39.184
31081,Yucatán,Tekom,2667.6,746.3,16.625,0,0,197.502
31082,Yucatán,Telchac Pueblo,2463.5,1636.1,42.934,0,0,98.741
31083,Yucatán,Telchac Puerto,1855.3,1209.2,11.025,0,0,104.603
31084,Yucatán,Temax,2094.9,1101.2,21.35,0,0,65.840
31085,Yucatán,Temozon,1957.8,632.8,15.344,12.19,6.02,204.906
31086,Yucatán,Tepakan,2027,806,15.906,0,0,75.885
31087,Yucatán,Tetiz,2484.8,905.5,30.339,0,0,92.268
31088,Yucatán,Teya,2035.7,313.2,29.402,0,46.8,148.254
31089,Yucatán,Ticul,2650.9,992.8,114.038,2.37,0,407.821
31090,Yucatán,Timucuy,1662.7,1268.7,115.077,0,0,72.363
31091,Yucatán,Tinum,2081.3,1043.4,32.283,0,0,210.633
31092,Yucatán,Tixcacalcupul,2072.6,743.3,10.956,0,0,48.595
31093,Yucatán,Tixkokob,2893.7,1743.4,115.341,0,5.17,209.411
31094,Yucatán,Tixmehuac,1966.7,498.6,21.629,0,18.77,28.846
31095,Yucatán,Tixpehual,2361.5,1220.6,82.464,0,0,177.305
31096,Yucatán,Tizimin,3311,994.7,19.522,2.48,3.68,241.594
31097,Yucatán,Tunkas,2182.7,848.9,7.156,0,0,74.647
31098,Yucatán,Tzucacab,2665.6,710.9,22.144,6.55,6.47,99.452
31099,Yucatán,Uayma,2584.5,394.5,21.307,0,0,279.304
31100,Yucatán,Ucu,2276,1184.1,20.99,0,24.52,128.690
31101,Yucatán,Uman,2619.1,1258.2,159.215,3.69,5.47,340.391
31102,Yucatán,Valladolid,3157.2,1099.3,98.479,3.58,3.54,457.862
31103,Yucatán,Xocchel,2292.4,1714.5,64.264,0,0,56.421
31104,Yucatán,Yaxcaba,2015.6,730.1,15.147,0,6.1,71.109
31105,Yucatán,Yaxkukul,2449.5,1370.2,75.876,0,0,148.060
31106,Yucatán,Yobain,1932,467,27.078,0,0,74.196
32001,Zacatecas,Apozol,2800.2,1145.3,22.12,0,15.12,66.225
32002,Zacatecas,Apulco,2681.9,1255.8,24.71,19.02,0,62.782
32003,Zacatecas,Atolinga,2438.4,1277.3,8.132,0,37.02,221.290
32004,Zacatecas,Benito Juarez,1945.2,2345.9,13.657,63.9,0,106.803
32005,Zacatecas,Calera,1918.3,1318.7,117.632,89.24,111.11,160.204
32006,Zacatecas,CaÃ±itas de Felipe Pescador,1975.9,1369,17.127,34.82,11.55,81.497
32007,Zacatecas,Concepcion del Oro,1990.8,1024.4,38.097,0,7.39,367.473
32008,Zacatecas,Cuauhtemoc,2700.5,1726,5.262,39.57,23.58,68.027
32009,Zacatecas,Chalchihuites,2083.6,2302.9,11.32,37.05,0,52.356
32010,Zacatecas,Fresnillo,2233.4,1414.9,48.622,75.07,52.11,308.946
32011,Zacatecas,Trinidad Garcia de la Cadena,2356.8,1990.3,10.987,32.65,0,145.599
32012,Zacatecas,Genaro Codina,2667,1147.2,10.379,0,11.38,99.311
32013,Zacatecas,General Enrique Estrada,2046.5,1451.4,34.968,80.64,16.04,129.909
32014,Zacatecas,General Francisco R. Murguia,2466.1,1166,4.048,13.05,17.32,86.434
32015,Zacatecas,El Plateado de Joaquin Amaro,2874.4,1603.4,4.499,0,0,82.090
32016,Zacatecas,General Panfilo Natera,2510.3,1150,54.712,17.12,21.27,94.705
32017,Zacatecas,Guadalupe,2553.3,1089.1,263.358,36.6,57.19,476.298
32018,Zacatecas,Huanusco,2599,1273.3,12.356,0,0,133.709
32019,Zacatecas,Jalpa,2800.3,1246.4,34.51,4.11,12.27,179.766
32020,Zacatecas,Jerez,2698.6,1735,39.389,29.07,14.47,227.017
32021,Zacatecas,Jimenez del Teul,2283,2322.8,3.806,44.74,22.3,62.724
32022,Zacatecas,Juan Aldama,2731.6,1061.6,33.875,75.72,84.03,85.601
32023,Zacatecas,Juchipila,3082.5,1020.8,36.57,38.91,31.04,97.327
32024,Zacatecas,Loreto,2154.8,1122,125.782,56.47,37.32,95.550
32025,Zacatecas,Luis Moya,2403.8,1393.3,74.909,7.52,44.83,68.827
32026,Zacatecas,Mazapil,1513.8,1571.3,1.473,15.5,25.69,159.770
32027,Zacatecas,Melchor Ocampo,1408.3,1041.5,1.402,0,0,41.774
32028,Zacatecas,Mezquital del Oro,1965.1,1014.5,5.075,0,36.6,61.420
32029,Zacatecas,Miguel Auza,2224.1,1718.2,21.616,54.45,37.4,63.992
32030,Zacatecas,Momax,2500,1243.8,15.384,0,0,428.796
32031,Zacatecas,Monte Escobedo,2451.2,1832.6,5.454,33.57,44.75,251.339
32032,Zacatecas,Morelos,2277.7,973,76.785,56.21,31.88,286.585
32033,Zacatecas,Moyahua de Estrada,2868.9,1140.1,8.58,22.2,0,49.798
32034,Zacatecas,Nochistlan de Mejia,2838.4,1748.5,32.232,3.39,10.12,445.270
32035,Zacatecas,Noria de Angeles,1616,1126.1,40.608,11.41,16.98,62.939
32036,Zacatecas,Ojocaliente,2291.8,1300.6,68.44,75.28,61.11,128.692
32037,Zacatecas,Panuco,1654.4,1015.5,31.67,69.86,127.91,91.011
32038,Zacatecas,Pinos,2298.3,979.2,22.919,18.88,22.76,71.418
32039,Zacatecas,Rio Grande,2412.1,1348.6,35.576,16.22,27.83,117.469
32040,Zacatecas,Sain Alto,1967.6,822.8,15.107,4.28,12.75,54.976
32041,Zacatecas,El Salvador,1643.8,2321.8,3.964,0,0,110.759
32042,Zacatecas,Sombrerete,2139.3,1653,17.828,13.94,13.86,264.503
32043,Zacatecas,Susticacan,2162.2,3002.3,6.825,0,0,132.960
32044,Zacatecas,Tabasco,2901.1,813.1,41.995,12.14,12.08,167.970
32045,Zacatecas,Tepechitlan,3035.8,1325.8,14.248,0,11.67,215.686
32046,Zacatecas,Tepetongo,2456.8,1619.3,9.077,14.13,0,130.964
32047,Zacatecas,Teul de Gonzalez Ortega,2506.2,1526.6,6.045,35.22,35.1,351.895
32048,Zacatecas,Tlaltenango de Sanchez Roman,2467.9,1188.2,36.895,34.76,27.58,339.001
32049,Zacatecas,Valparaiso,2284.2,1098.3,5.746,29.45,52.85,70.706
32050,Zacatecas,Vetagrande,2534.7,909.6,72.366,29.07,38.43,135.725
32051,Zacatecas,Villa de Cos,1722.8,963.6,5.406,21.39,34.51,120.758
32052,Zacatecas,Villa Garcia,1997,1512.9,60.262,5.04,5,56.528
32053,Zacatecas,Villa Gonzalez Ortega,2208.5,1187.9,40.765,28.77,21.42,109.000
32054,Zacatecas,Villa Hidalgo,1703.7,899.5,54.777,5.04,10,62.447
32055,Zacatecas,Villanueva,2302.7,1380.6,14.624,9.94,23.14,171.991
32056,Zacatecas,Zacatecas,3021.7,1454.4,336.953,60.83,36.26,677.670
32057,Zacatecas,Trancoso,1934.6,933.4,95.14,81.43,43.05,154.301
32058,Zacatecas,Santa Maria de la Paz,2049,2112.2,9.989,0,0,150.613
